case:concept:name,StartTime,pre_activity,Duration,duration_min,bin,bin_range,0,1
180040,2011-10-31 10:38:45,w_complete_request,9.0,1.0,1,"[1, 4055)",0.0,0.7329317866670216
180040,2011-10-31 12:45:41,w_complete_request,7.0,1.0,1,"[1, 4055)",0.0,0.7329317866670216
180040,2011-10-31 13:46:49,w_complete_request,605.0,11.0,1,"[1, 4055)",0.0,0.7329317866670216
180040,2011-10-31 13:52:42,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.5849203757942623,0.0
180040,2011-10-31 13:56:52,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.5849203757942623,0.0
180040,2011-10-31 13:56:52,o_create,0.0,0.0,0,"[0.0, 1.0)",0.3980474552891896,0.0
180040,2011-10-31 13:56:52,o_select,0.0,0.0,0,"[0.0, 1.0)",0.3980474552891896,0.0
180040,2011-10-31 13:56:53,o_send,0.0,0.0,0,"[0.0, 1.0)",0.3980474552891896,0.0
180040,2011-11-07 18:19:49,w_quote,57.0,1.0,1,"[1, 4055)",0.0,0.4461706543775598
180040,2011-11-07 20:22:30,w_quote,119.0,2.0,1,"[1, 4055)",0.0,0.4461706543775598
180040,2011-11-09 11:44:28,w_quote,235.0,4.0,1,"[1, 4055)",0.0,0.4461706543775598
180040,2011-11-09 11:48:20,a_cancel,0.0,0.0,0,"[0.0, 1.0)",0.598646631898446,0.0
180040,2011-11-09 11:48:20,o_cancel,0.0,0.0,0,"[0.0, 1.0)",0.44959386698884596,0.0
180052,2011-10-26 18:57:36,a_submit,0.0,0.0,0,"[0.0, 1.0)",0.6408756687913193,0.0
180052,2011-10-26 18:57:36,a_submit_partial,0.0,0.0,0,"[0.0, 1.0)",0.6408756687913193,0.0
180052,2011-10-26 18:58:22,a_accept_pre,0.0,0.0,0,"[0.0, 1.0)",0.6408756687913193,0.0
180052,2011-10-26 19:07:29,w_complete_request,1166.0,20.0,1,"[1, 4055)",0.0,0.15343238555522137
180052,2011-10-26 19:24:23,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.6408756687913193,0.0
180052,2011-10-26 19:26:52,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.6408756687913193,0.0
180052,2011-10-26 19:26:52,o_select,0.0,0.0,0,"[0.0, 1.0)",0.4365568574380812,0.0
180052,2011-10-26 19:26:53,o_create,0.0,0.0,0,"[0.0, 1.0)",0.4365568574380812,0.0
180052,2011-10-26 19:26:53,o_send,0.0,0.0,0,"[0.0, 1.0)",0.4365568574380812,0.0
180052,2011-10-26 19:27:12,w_quote,219.0,4.0,1,"[1, 4055)",0.0,0.8108249693090018
180052,2011-11-03 19:14:32,w_quote,243.0,5.0,1,"[1, 4055)",0.0,0.8108249693090018
180052,2011-11-10 18:12:56,w_quote,239.0,4.0,1,"[1, 4055)",0.0,0.8108249693090018
180052,2011-11-14 18:20:59,w_quote,102.0,2.0,1,"[1, 4055)",0.0,0.8108249693090018
180052,2011-11-18 20:37:17,w_quote,162.0,3.0,1,"[1, 4055)",0.0,0.8108249693090018
180052,2011-11-18 20:39:57,a_cancel,0.0,0.0,0,"[0.0, 1.0)",0.6527515409275307,0.0
180052,2011-11-18 20:39:57,o_cancel,0.0,0.0,0,"[0.0, 1.0)",0.49022757972907305,0.0
180064,2011-10-26 19:39:50,a_submit,0.0,0.0,0,"[0.0, 1.0)",0.7434694362447215,0.0
180064,2011-10-26 19:39:50,a_submit_partial,0.0,0.0,0,"[0.0, 1.0)",0.7434694362447215,0.0
180064,2011-10-26 19:40:33,a_accept_pre,0.0,0.0,0,"[0.0, 1.0)",0.7434694362447215,0.0
180064,2011-10-26 19:41:06,w_complete_request,515.0,9.0,1,"[1, 4055)",0.0,0.17799441412023273
180064,2011-10-26 19:47:13,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.7434694362447215,0.0
180064,2011-10-26 19:49:38,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.7434694362447215,0.0
180064,2011-10-26 19:49:38,o_select,0.0,0.0,0,"[0.0, 1.0)",0.5071636657884677,0.0
180064,2011-10-26 19:49:39,o_create,0.0,0.0,0,"[0.0, 1.0)",0.5071636657884677,0.0
180064,2011-10-26 19:49:39,o_send,0.0,0.0,0,"[0.0, 1.0)",0.5071636657884677,0.0
180064,2011-11-02 09:33:32,w_quote,30.0,1.0,1,"[1, 4055)",0.0,0.186809815508335
180064,2011-11-02 09:34:00,o_return,0.0,0.0,0,"[0.0, 1.0)",0.8324620629920965,0.0
180064,2011-11-04 11:39:24,w_validate_request,1273.0,22.0,1,"[1, 4055)",0.0,0.2932417755520223
180064,2011-11-04 12:00:28,a_activate,0.0,0.0,0,"[0.0, 1.0)",1.0,0.0
180064,2011-11-04 12:00:28,a_approve,0.0,0.0,0,"[0.0, 1.0)",1.0,0.0
180064,2011-11-04 12:00:28,a_register,0.0,0.0,0,"[0.0, 1.0)",1.0,0.0
180064,2011-11-04 12:00:28,o_accept,0.0,0.0,0,"[0.0, 1.0)",1.0,0.0
180067,2011-10-26 19:53:22,a_submit,0.0,0.0,0,"[0.0, 1.0)",0.12337299107559713,0.0
180067,2011-10-26 19:53:22,a_submit_partial,0.0,0.0,0,"[0.0, 1.0)",0.12337299107559713,0.0
180067,2011-10-26 19:53:57,a_accept_pre,0.0,0.0,0,"[0.0, 1.0)",0.12337299107559713,0.0
180067,2011-10-27 09:55:38,w_complete_request,184.0,4.0,1,"[1, 4055)",0.0,0.0672614100268771
180067,2011-10-27 10:44:10,w_complete_request,727.0,13.0,1,"[1, 4055)",0.0,0.0672614100268771
180067,2011-10-27 10:48:22,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.12337299107559713,0.0
180067,2011-10-27 10:56:13,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.12337299107559713,0.0
180067,2011-10-27 10:56:13,o_select,0.0,0.0,0,"[0.0, 1.0)",0.29729137367500563,0.0
180067,2011-10-27 10:56:15,o_create,0.0,0.0,0,"[0.0, 1.0)",0.29729137367500563,0.0
180067,2011-10-27 10:56:15,o_send,0.0,0.0,0,"[0.0, 1.0)",0.29729137367500563,0.0
180067,2011-11-03 09:53:04,w_quote,44.0,1.0,1,"[1, 4055)",0.0,0.037851777664717194
180067,2011-11-03 09:53:47,o_return,0.0,0.0,0,"[0.0, 1.0)",0.3373502493639873,0.0
180067,2011-11-07 07:53:16,w_validate_request,872.0,15.0,1,"[1, 4055)",0.0,0.2970861691608171
180067,2011-11-07 08:09:26,w_validate_request,38.0,1.0,1,"[1, 4055)",0.0,0.2970861691608171
180067,2011-11-07 08:22:52,w_follow,47.0,1.0,1,"[1, 4055)",0.0,0.9214810087342241
180067,2011-11-07 08:34:41,w_follow,378.0,7.0,1,"[1, 4055)",0.0,0.9214810087342241
180067,2011-11-07 19:10:33,w_follow,121.0,3.0,1,"[1, 4055)",0.0,0.9214810087342241
180067,2011-11-07 19:21:18,w_follow,226.0,4.0,1,"[1, 4055)",0.0,0.9214810087342241
180067,2011-11-07 19:25:02,o_cancel,0.0,0.0,0,"[0.0, 1.0)",0.2288531564195785,0.0
180067,2011-11-07 19:25:02,o_select,0.0,0.0,0,"[0.0, 1.0)",0.29729137367500563,0.0
180067,2011-11-07 19:25:03,o_create,0.0,0.0,0,"[0.0, 1.0)",0.29729137367500563,0.0
180067,2011-11-07 19:25:03,o_send,0.0,0.0,0,"[0.0, 1.0)",0.29729137367500563,0.0
180067,2011-11-07 19:25:20,w_follow,159.0,3.0,1,"[1, 4055)",0.0,0.9214810087342241
180067,2011-11-07 19:27:56,o_cancel,0.0,0.0,0,"[0.0, 1.0)",0.2288531564195785,0.0
180067,2011-11-07 19:27:56,o_select,0.0,0.0,0,"[0.0, 1.0)",0.29729137367500563,0.0
180067,2011-11-07 19:27:57,o_create,0.0,0.0,0,"[0.0, 1.0)",0.29729137367500563,0.0
180067,2011-11-07 19:27:57,o_send,0.0,0.0,0,"[0.0, 1.0)",0.29729137367500563,0.0
180067,2011-11-07 19:28:33,w_follow,234.0,4.0,1,"[1, 4055)",0.0,0.9214810087342241
180067,2011-11-10 11:45:06,w_follow,13.0,1.0,1,"[1, 4055)",0.0,0.9214810087342241
180067,2011-11-11 10:50:26,w_follow,280.0,5.0,1,"[1, 4055)",0.0,0.9214810087342241
180067,2011-11-11 11:00:30,w_follow,55.0,1.0,1,"[1, 4055)",0.0,0.9214810087342241
180067,2011-11-11 11:01:23,o_return,0.0,0.0,0,"[0.0, 1.0)",0.3373502493639873,0.0
180067,2011-11-11 11:52:15,w_validate_request,1395.0,24.0,1,"[1, 4055)",0.0,0.2970861691608171
180067,2011-11-11 12:22:58,w_validate_request,622.0,11.0,1,"[1, 4055)",0.0,0.2970861691608171
180067,2011-11-11 16:18:17,w_validate_request,217.0,4.0,1,"[1, 4055)",0.0,0.2970861691608171
180067,2011-11-11 16:21:48,a_decline,0.0,0.0,0,"[0.0, 1.0)",0.15620259617104668,0.0
180067,2011-11-11 16:21:48,o_decline,0.0,0.0,0,"[0.0, 1.0)",0.15620259617104668,0.0
180082,2011-10-26 21:02:37,a_submit,0.0,0.0,0,"[0.0, 1.0)",0.5259640120037246,0.0
180082,2011-10-26 21:02:38,a_submit_partial,0.0,0.0,0,"[0.0, 1.0)",0.5259640120037246,0.0
180082,2011-10-26 21:03:24,a_accept_pre,0.0,0.0,0,"[0.0, 1.0)",0.5259640120037246,0.0
180082,2011-10-27 10:30:43,w_complete_request,195.0,4.0,1,"[1, 4055)",0.0,0.26003047195931955
180082,2011-10-27 13:07:12,w_complete_request,547.0,10.0,1,"[1, 4055)",0.0,0.26003047195931955
180082,2011-10-27 13:13:26,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.5259640120037246,0.0
180082,2011-10-27 13:16:15,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.5259640120037246,0.0
180082,2011-10-27 13:16:15,o_select,0.0,0.0,0,"[0.0, 1.0)",0.35747266422222873,0.0
180082,2011-10-27 13:16:16,o_create,0.0,0.0,0,"[0.0, 1.0)",0.35747266422222873,0.0
180082,2011-10-27 13:16:16,o_send,0.0,0.0,0,"[0.0, 1.0)",0.35747266422222873,0.0
180082,2011-10-27 13:16:45,w_quote,117.0,2.0,1,"[1, 4055)",0.0,0.8073671954179161
180082,2011-11-03 19:41:37,w_quote,15.0,1.0,1,"[1, 4055)",0.0,0.8073671954179161
180082,2011-11-04 20:21:35,w_quote,681.0,12.0,1,"[1, 4055)",0.0,0.8073671954179161
180082,2011-11-05 15:58:22,w_quote,155.0,3.0,1,"[1, 4055)",0.0,0.8073671954179161
180082,2011-11-05 16:01:12,w_quote,48.0,1.0,1,"[1, 4055)",0.0,0.8073671954179161
180082,2011-11-09 15:59:55,w_quote,13.0,1.0,1,"[1, 4055)",0.0,0.8073671954179161
180082,2011-11-09 16:00:06,o_return,0.0,0.0,0,"[0.0, 1.0)",0.5996317335368225,0.0
180082,2011-11-09 16:01:02,w_validate_request,711.0,12.0,1,"[1, 4055)",0.0,0.21122533030234245
180082,2011-11-09 16:12:49,a_decline,0.0,0.0,0,"[0.0, 1.0)",0.5552925109827753,0.0
180082,2011-11-09 16:12:49,o_decline,0.0,0.0,0,"[0.0, 1.0)",0.5552925109827753,0.0
180094,2011-10-26 22:05:08,a_submit,0.0,0.0,0,"[0.0, 1.0)",0.35880843678758007,0.0
180094,2011-10-26 22:05:08,a_submit_partial,0.0,0.0,0,"[0.0, 1.0)",0.35880843678758007,0.0
180094,2011-10-27 09:23:29,w_handle,2068.0,35.0,1,"[1, 4055)",0.0,0.22408120945235852
180094,2011-10-27 09:57:56,a_accept_pre,0.0,0.0,0,"[0.0, 1.0)",0.35880843678758007,0.0
180094,2011-10-27 11:07:26,w_complete_request,216.0,4.0,1,"[1, 4055)",0.0,0.36817354527007073
180094,2011-10-27 17:00:01,w_complete_request,7.0,1.0,1,"[1, 4055)",0.0,0.36817354527007073
180094,2011-10-27 17:06:44,w_complete_request,10.0,1.0,1,"[1, 4055)",0.0,0.36817354527007073
180094,2011-10-27 17:08:53,w_complete_request,977.0,17.0,1,"[1, 4055)",0.0,0.36817354527007073
180094,2011-10-27 17:19:54,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.35880843678758007,0.0
180094,2011-10-27 17:25:06,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.35880843678758007,0.0
180094,2011-10-27 17:25:06,o_select,0.0,0.0,0,"[0.0, 1.0)",0.24243330114059208,0.0
180094,2011-10-27 17:25:08,o_create,0.0,0.0,0,"[0.0, 1.0)",0.24243330114059208,0.0
180094,2011-10-27 17:25:08,o_send,0.0,0.0,0,"[0.0, 1.0)",0.24243330114059208,0.0
180094,2011-11-03 20:05:14,w_quote,81.0,2.0,1,"[1, 4055)",0.0,0.8496674950364543
180094,2011-11-04 15:14:34,w_quote,99.0,2.0,1,"[1, 4055)",0.0,0.8496674950364543
180094,2011-11-07 17:43:25,w_quote,196.0,4.0,1,"[1, 4055)",0.0,0.8496674950364543
180094,2011-11-09 19:28:42,w_quote,79.0,2.0,1,"[1, 4055)",0.0,0.8496674950364543
180094,2011-11-11 20:41:54,w_quote,59.0,1.0,1,"[1, 4055)",0.0,0.8496674950364543
180094,2011-11-14 20:50:05,w_quote,88.0,2.0,1,"[1, 4055)",0.0,0.8496674950364543
180094,2011-11-15 17:31:41,w_quote,10.0,1.0,1,"[1, 4055)",0.0,0.8496674950364543
180094,2011-11-15 17:37:16,w_quote,99.0,2.0,1,"[1, 4055)",0.0,0.8496674950364543
180094,2011-11-16 11:39:09,w_quote,11.0,1.0,1,"[1, 4055)",0.0,0.8496674950364543
180094,2011-11-16 11:39:18,o_return,0.0,0.0,0,"[0.0, 1.0)",0.4206987814797813,0.0
180094,2011-11-17 08:37:11,w_validate_request,1574.0,27.0,1,"[1, 4055)",0.0,0.1481946903505615
180094,2011-11-17 09:03:21,a_decline,0.0,0.0,0,"[0.0, 1.0)",0.38959059314187544,0.0
180094,2011-11-17 09:03:21,o_decline,0.0,0.0,0,"[0.0, 1.0)",0.38959059314187544,0.0
180139,2011-10-27 08:41:22,a_submit,0.0,0.0,0,"[0.0, 1.0)",0.9225853690302165,0.0
180139,2011-10-27 08:41:24,a_submit_partial,0.0,0.0,0,"[0.0, 1.0)",0.9225853690302165,0.0
180139,2011-10-27 08:42:07,a_accept_pre,0.0,0.0,0,"[0.0, 1.0)",0.9225853690302165,0.0
180139,2011-10-27 08:58:52,w_complete_request,732.0,13.0,1,"[1, 4055)",0.0,0.2208766550860321
180139,2011-10-27 09:07:39,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.9225853690302165,0.0
180139,2011-10-27 09:10:59,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.9225853690302165,0.0
180139,2011-10-27 09:10:59,o_select,0.0,0.0,0,"[0.0, 1.0)",0.6304343541802386,0.0
180139,2011-10-27 09:11:02,o_create,0.0,0.0,0,"[0.0, 1.0)",0.6304343541802386,0.0
180139,2011-10-27 09:11:02,o_send,0.0,0.0,0,"[0.0, 1.0)",0.6304343541802386,0.0
180139,2011-11-03 17:40:19,w_quote,73.0,2.0,1,"[1, 4055)",0.0,0.45967320575367654
180139,2011-11-05 12:26:29,w_quote,108.0,2.0,1,"[1, 4055)",0.0,0.45967320575367654
180139,2011-11-05 12:28:14,a_cancel,0.0,0.0,0,"[0.0, 1.0)",0.9251453912258023,0.0
180139,2011-11-05 12:28:14,o_cancel,0.0,0.0,0,"[0.0, 1.0)",0.6948000235950161,0.0
180145,2011-10-27 09:16:19,a_submit,0.0,0.0,0,"[0.0, 1.0)",0.5239097845301425,0.0
180145,2011-10-27 09:16:20,a_submit_partial,0.0,0.0,0,"[0.0, 1.0)",0.5239097845301425,0.0
180145,2011-10-27 10:32:58,w_handle,138.0,3.0,1,"[1, 4055)",0.0,0.3182168896135911
180145,2011-10-27 10:35:15,a_accept_pre,0.0,0.0,0,"[0.0, 1.0)",0.5239097845301425,0.0
180145,2011-10-27 10:47:10,w_complete_request,891.0,15.0,1,"[1, 4055)",0.0,0.5262815520246354
180145,2011-11-03 09:59:05,w_complete_request,201.0,4.0,1,"[1, 4055)",0.0,0.5262815520246354
180145,2011-11-03 15:47:26,w_complete_request,146.0,3.0,1,"[1, 4055)",0.0,0.5262815520246354
180145,2011-11-03 18:35:38,w_complete_request,1014.0,17.0,1,"[1, 4055)",0.0,0.5262815520246354
180145,2011-11-03 18:51:28,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.5239097845301425,0.0
180145,2011-11-03 18:52:29,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.5239097845301425,0.0
180145,2011-11-03 18:52:29,o_select,0.0,0.0,0,"[0.0, 1.0)",0.35605890928237643,0.0
180145,2011-11-03 18:52:30,o_create,0.0,0.0,0,"[0.0, 1.0)",0.35605890928237643,0.0
180145,2011-11-03 18:52:30,o_send,0.0,0.0,0,"[0.0, 1.0)",0.35605890928237643,0.0
180145,2011-11-03 18:53:01,w_quote,487.0,9.0,1,"[1, 4055)",0.0,0.2681354755636845
180145,2011-11-10 10:04:16,w_quote,13.0,1.0,1,"[1, 4055)",0.0,0.2681354755636845
180145,2011-11-10 10:04:27,o_return,0.0,0.0,0,"[0.0, 1.0)",0.5974327701724872,0.0
180145,2011-11-14 15:51:31,w_validate_request,1703.0,29.0,1,"[1, 4055)",0.0,0.4209014538600223
180145,2011-11-14 19:25:34,w_validate_request,252.0,5.0,1,"[1, 4055)",0.0,0.4209014538600223
180145,2011-11-14 19:29:39,a_activate,0.0,0.0,0,"[0.0, 1.0)",0.717669665360065,0.0
180145,2011-11-14 19:29:39,a_approve,0.0,0.0,0,"[0.0, 1.0)",0.717669665360065,0.0
180145,2011-11-14 19:29:39,a_register,0.0,0.0,0,"[0.0, 1.0)",0.717669665360065,0.0
180145,2011-11-14 19:29:39,o_accept,0.0,0.0,0,"[0.0, 1.0)",0.717669665360065,0.0
180166,2011-10-27 11:17:58,a_submit,0.0,0.0,0,"[0.0, 1.0)",0.5945954884804318,0.0
180166,2011-10-27 11:17:59,a_submit_partial,0.0,0.0,0,"[0.0, 1.0)",0.5945954884804318,0.0
180166,2011-10-27 15:14:57,w_handle,89.0,2.0,1,"[1, 4055)",0.0,0.35851969095359865
180166,2011-10-27 15:16:25,a_accept_pre,0.0,0.0,0,"[0.0, 1.0)",0.5945954884804318,0.0
180166,2011-10-27 15:26:45,w_complete_request,447.0,8.0,1,"[1, 4055)",0.0,0.29289266870914527
180166,2011-10-27 16:12:05,w_complete_request,379.0,7.0,1,"[1, 4055)",0.0,0.29289266870914527
180166,2011-10-27 16:17:00,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.5945954884804318,0.0
180166,2011-10-27 16:18:20,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.5945954884804318,0.0
180166,2011-10-27 16:18:20,o_select,0.0,0.0,0,"[0.0, 1.0)",0.40470603547546685,0.0
180166,2011-10-27 16:18:21,o_create,0.0,0.0,0,"[0.0, 1.0)",0.40470603547546685,0.0
180166,2011-10-27 16:18:21,o_send,0.0,0.0,0,"[0.0, 1.0)",0.40470603547546685,0.0
180166,2011-11-03 17:42:44,w_quote,180.0,3.0,1,"[1, 4055)",0.0,0.45314304946001166
180166,2011-11-04 14:51:20,w_quote,58.0,1.0,1,"[1, 4055)",0.0,0.45314304946001166
180166,2011-11-09 10:34:46,w_quote,23.0,1.0,1,"[1, 4055)",0.0,0.45314304946001166
180166,2011-11-09 10:35:07,o_return,0.0,0.0,0,"[0.0, 1.0)",0.6730988175639697,0.0
180166,2011-11-11 16:31:15,w_validate_request,2609.0,44.0,1,"[1, 4055)",0.0,0.237104729643757
180166,2011-11-11 17:14:37,a_activate,0.0,0.0,0,"[0.0, 1.0)",0.808563954427747,0.0
180166,2011-11-11 17:14:37,a_approve,0.0,0.0,0,"[0.0, 1.0)",0.808563954427747,0.0
180166,2011-11-11 17:14:37,a_register,0.0,0.0,0,"[0.0, 1.0)",0.808563954427747,0.0
180166,2011-11-11 17:14:37,o_accept,0.0,0.0,0,"[0.0, 1.0)",0.808563954427747,0.0
180181,2011-10-27 11:55:54,a_submit,0.0,0.0,0,"[0.0, 1.0)",0.3681252260371576,0.0
180181,2011-10-27 11:55:55,a_submit_partial,0.0,0.0,0,"[0.0, 1.0)",0.3681252260371576,0.0
180181,2011-10-27 11:56:34,a_accept_pre,0.0,0.0,0,"[0.0, 1.0)",0.3681252260371576,0.0
180181,2011-10-27 11:56:40,w_complete_request,1015.0,17.0,1,"[1, 4055)",0.0,0.0881330566355576
180181,2011-10-27 12:10:16,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.3681252260371576,0.0
180181,2011-10-27 12:13:32,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.3681252260371576,0.0
180181,2011-10-27 12:13:32,o_select,0.0,0.0,0,"[0.0, 1.0)",0.24884527692932257,0.0
180181,2011-10-27 12:13:33,o_create,0.0,0.0,0,"[0.0, 1.0)",0.24884527692932257,0.0
180181,2011-10-27 12:13:33,o_send,0.0,0.0,0,"[0.0, 1.0)",0.24884527692932257,0.0
180181,2011-10-27 12:14:06,w_quote,257.0,5.0,1,"[1, 4055)",0.0,0.2899366667128316
180181,2011-10-27 12:19:01,w_quote,73.0,2.0,1,"[1, 4055)",0.0,0.2899366667128316
180181,2011-11-03 10:10:10,w_quote,42.0,1.0,1,"[1, 4055)",0.0,0.2899366667128316
180181,2011-11-03 10:10:50,o_return,0.0,0.0,0,"[0.0, 1.0)",0.43067200912692716,0.0
180181,2011-11-04 18:28:33,w_validate_request,962.0,17.0,1,"[1, 4055)",0.0,0.3034156876362927
180181,2011-11-05 10:29:06,w_follow,616.0,11.0,1,"[1, 4055)",0.0,0.7842612204023879
180181,2011-11-05 16:02:14,w_follow,35.0,1.0,1,"[1, 4055)",0.0,0.7842612204023879
180181,2011-11-07 08:13:01,w_follow,27.0,1.0,1,"[1, 4055)",0.0,0.7842612204023879
180181,2011-11-07 09:22:59,w_validate_request,501.0,9.0,1,"[1, 4055)",0.0,0.3034156876362927
180181,2011-11-07 09:31:14,a_activate,0.0,0.0,0,"[0.0, 1.0)",0.5173473101933007,0.0
180181,2011-11-07 09:31:14,a_approve,0.0,0.0,0,"[0.0, 1.0)",0.5173473101933007,0.0
180181,2011-11-07 09:31:14,a_register,0.0,0.0,0,"[0.0, 1.0)",0.5173473101933007,0.0
180181,2011-11-07 09:31:14,o_accept,0.0,0.0,0,"[0.0, 1.0)",0.5173473101933007,0.0
180187,2011-10-27 12:17:59,a_submit,0.0,0.0,0,"[0.0, 1.0)",0.5218008369956397,0.0
180187,2011-10-27 12:18:00,a_submit_partial,0.0,0.0,0,"[0.0, 1.0)",0.5218008369956397,0.0
180187,2011-10-27 12:18:40,a_accept_pre,0.0,0.0,0,"[0.0, 1.0)",0.5218008369956397,0.0
180187,2011-10-27 12:20:16,w_complete_request,702.0,12.0,1,"[1, 4055)",0.0,0.6573743744837585
180187,2011-10-27 12:34:17,w_complete_request,276.0,5.0,1,"[1, 4055)",0.0,0.6573743744837585
180187,2011-10-27 19:47:38,w_complete_request,8.0,1.0,1,"[1, 4055)",0.0,0.6573743744837585
180187,2011-10-27 20:03:34,w_complete_request,211.0,4.0,1,"[1, 4055)",0.0,0.6573743744837585
180187,2011-10-28 09:55:11,w_complete_request,424.0,8.0,1,"[1, 4055)",0.0,0.6573743744837585
180187,2011-10-28 09:58:30,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.5218008369956397,0.0
180187,2011-10-28 10:02:11,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.5218008369956397,0.0
180187,2011-10-28 10:02:11,o_select,0.0,0.0,0,"[0.0, 1.0)",0.3546074950484924,0.0
180187,2011-10-28 10:02:13,o_create,0.0,0.0,0,"[0.0, 1.0)",0.3546074950484924,0.0
180187,2011-10-28 10:02:13,o_send,0.0,0.0,0,"[0.0, 1.0)",0.3546074950484924,0.0
180187,2011-11-04 15:49:16,w_quote,193.0,4.0,1,"[1, 4055)",0.0,0.5342445264374549
180187,2011-11-10 10:27:14,w_quote,115.0,2.0,1,"[1, 4055)",0.0,0.5342445264374549
180187,2011-11-18 17:37:03,w_quote,210.0,4.0,1,"[1, 4055)",0.0,0.5342445264374549
180187,2011-11-23 09:47:58,w_quote,14.0,1.0,1,"[1, 4055)",0.0,0.5342445264374549
180187,2011-11-23 09:48:09,o_return,0.0,0.0,0,"[0.0, 1.0)",0.5951752313043158,0.0
180187,2011-11-25 13:27:29,w_validate_request,884.0,15.0,1,"[1, 4055)",0.0,0.20965548984292895
180187,2011-11-25 13:42:09,a_decline,0.0,0.0,0,"[0.0, 1.0)",0.551165540750075,0.0
180187,2011-11-25 13:42:09,o_decline,0.0,0.0,0,"[0.0, 1.0)",0.551165540750075,0.0
180202,2011-10-27 13:10:25,a_submit,0.0,0.0,0,"[0.0, 1.0)",0.717413926658509,0.0
180202,2011-10-27 13:10:25,a_submit_partial,0.0,0.0,0,"[0.0, 1.0)",0.717413926658509,0.0
180202,2011-10-27 13:11:04,a_accept_pre,0.0,0.0,0,"[0.0, 1.0)",0.717413926658509,0.0
180202,2011-10-27 13:26:07,w_complete_request,102.0,2.0,1,"[1, 4055)",0.0,0.3517007242415669
180202,2011-10-27 13:46:23,w_complete_request,619.0,11.0,1,"[1, 4055)",0.0,0.3517007242415669
180202,2011-10-27 13:55:01,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.717413926658509,0.0
180202,2011-10-27 13:56:38,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.717413926658509,0.0
180202,2011-10-27 13:56:38,o_select,0.0,0.0,0,"[0.0, 1.0)",0.48923181264094634,0.0
180202,2011-10-27 13:56:40,o_create,0.0,0.0,0,"[0.0, 1.0)",0.48923181264094634,0.0
180202,2011-10-27 13:56:40,o_send,0.0,0.0,0,"[0.0, 1.0)",0.48923181264094634,0.0
180202,2011-11-01 15:04:36,w_quote,180.0,3.0,1,"[1, 4055)",0.0,0.5416524758785152
180202,2011-11-01 15:07:39,w_quote,12.0,1.0,1,"[1, 4055)",0.0,0.5416524758785152
180202,2011-11-02 09:38:32,w_quote,50.0,1.0,1,"[1, 4055)",0.0,0.5416524758785152
180202,2011-11-02 09:39:21,o_return,0.0,0.0,0,"[0.0, 1.0)",0.8045707453283991,0.0
180202,2011-11-02 10:05:07,w_validate_request,1450.0,25.0,1,"[1, 4055)",0.0,0.28341682390823103
180202,2011-11-02 10:29:14,a_decline,0.0,0.0,0,"[0.0, 1.0)",0.7450774941504229,0.0
180202,2011-11-02 10:29:14,o_decline,0.0,0.0,0,"[0.0, 1.0)",0.7450774941504229,0.0
180208,2011-10-27 13:39:28,a_submit,0.0,0.0,0,"[0.0, 1.0)",0.551880488763955,0.0
180208,2011-10-27 13:39:28,a_submit_partial,0.0,0.0,0,"[0.0, 1.0)",0.551880488763955,0.0
180208,2011-10-27 13:40:09,a_accept_pre,0.0,0.0,0,"[0.0, 1.0)",0.551880488763955,0.0
180208,2011-10-27 13:40:21,w_complete_request,753.0,13.0,1,"[1, 4055)",0.0,0.5530674768786545
180208,2011-10-27 13:53:02,w_complete_request,979.0,17.0,1,"[1, 4055)",0.0,0.5530674768786545
180208,2011-10-27 14:20:57,w_complete_request,16.0,1.0,1,"[1, 4055)",0.0,0.5530674768786545
180208,2011-10-27 14:22:17,w_complete_request,1207.0,21.0,1,"[1, 4055)",0.0,0.5530674768786545
180208,2011-10-27 14:32:02,a_accept,0.0,0.0,0,"[0.0, 1.0)",0.551880488763955,0.0
180208,2011-10-27 14:42:20,a_finalize,0.0,0.0,0,"[0.0, 1.0)",0.551880488763955,0.0
180208,2011-10-27 14:42:20,o_select,0.0,0.0,0,"[0.0, 1.0)",0.3753088325699596,0.0
